,index,rooms,retail_price,sqft,pca1,pca2
1142,8993,2.0,349000,1225.0,-1.3750250105144741,-1.753315989416326
1143,6336,3.0,445000,1475.0,0.156600666932792,0.052409930528346194
1144,8065,3.0,929000,3264.0,0.37818986035735225,-1.7583217112595357
1145,2818,4.0,855000,2265.0,-4.336129405133842,6.068693584607445
1146,1136,2.0,399999,680.0,57.85508947453518,0.13116418757228587
1147,7379,4.0,739000,2394.0,-0.8368058161852243,4.8209391212565
1148,3122,4.0,1299900,2817.0,1.3176193740497033,-5.021814015255748
1149,11989,5.0,539999,2021.0,-1.0730369588993116,1.9235582956749169
1150,10593,,819000,2820.0,-0.4798369764801315,-2.919544478849024
1151,7417,6.0,728800,4120.0,0.653785255131901,-6.2449893011692375
1152,7065,4.0,595000,2907.0,0.7824722777769525,3.3944250929246422
1153,11228,2.0,247000,1466.0,-0.5720744566809818,-6.639048564004607
1154,54,3.0,255000,1484.0,-0.67782109113058,4.816373098636548
1155,3287,4.0,1599000,3467.0,-2.80726480350898,-1.6130532695711364
1156,10717,5.0,1299000,3606.0,-0.5049385372951957,0.13422148557415714
1157,4393,3.0,749000,1191.0,-0.4165784786194132,1.6698253871301048
1158,336,4.0,1195000,2055.0,-4.662376513079515,-3.3673550274613016
1159,2808,4.0,799000,2563.0,-1.7261791828812918,-6.16379724721449
1160,4076,2.0,650000,844.0,-3.3846089169009197,4.876903438411284
1161,3951,3.0,615000,1281.0,-0.05344116693497872,-0.2711170721518674
1162,6275,,399000,1581.0,3.1182805668270746,-0.7306348707664971
1163,11151,2.0,219900,1440.0,-1.027008140797895,1.9334544246846639
1164,816,3.0,294900,1672.0,-2.087600748906329,1.5049129415630262
1165,7851,2.0,800000,1244.0,-4.905935695286031,-2.8157757401371377
1166,7855,3.0,840000,1670.0,-0.16326718637497784,-0.2293417233830306
1167,9077,3.0,390000,1290.0,0.5007982231619192,1.3048017225070123
1168,2345,3.0,650000,1875.0,-0.05223172877992366,-1.1819316311987214
1169,5636,2.0,299000,1683.0,0.6969740194810172,4.857158640973481
1170,11458,3.0,419000,1040.0,-1.14897220773699,3.3572302085072327
1171,4877,4.0,968000,2078.0,-1.3875484592281568,-0.8946710155722912
1172,5466,1.0,229000,740.0,-2.936611973600165,7.164369975297273
1173,11189,,289000,1024.0,-1.2822390640406285,-3.623368133858552
1174,2887,1.0,798000,608.0,-1.3638327112610154,-7.000022195334262
1175,6659,2.0,499000,2596.0,0.1740532688731341,3.831215622683939
1176,6625,,498500,2862.0,-2.697136371422471,-3.985328313289533
1177,10294,3.0,750000,2185.0,1.0412133763569253,-0.20236323596316752
1178,3388,7.0,1899000,5300.0,-0.449202129142744,4.674261673765571
1179,1165,3.0,380000,2177.0,-0.5105774583961608,1.2445340633689348
1180,9161,3.0,424000,1617.0,-4.068982006048303,0.18579312315972452
1181,1227,3.0,399000,1084.0,58.99579222849607,0.016020220334772683
1182,200,4.0,299000,2300.0,8.010685522803247,1.4280666050566873
1183,9867,4.0,645000,1868.0,-5.629529930709129,4.233025827642017
1184,9,4.0,690000,3932.0,-0.6288010543434313,-0.9693212378262663
1185,1819,2.0,499999,1172.0,59.49158069162226,-1.5130044372187588
1186,6006,4.0,349900,2838.0,-0.6361295219130843,0.9950995381557889
1187,2560,4.0,749000,2264.0,-9.75858419446139,1.6073098584595313
1188,2301,3.0,669990,1592.0,0.49949291774815696,6.84479515942069
1189,10305,4.0,748000,2098.0,0.05473507822136403,-4.504995190710057
1190,1739,3.0,525000,1136.0,-1.466636161467897,2.33753529277777
1191,5243,5.0,1577000,5401.0,-0.45425926329283395,-2.005503979505118
1192,9157,3.0,419900,1488.0,0.003120270352678811,-0.9207222425353309
1193,10940,4.0,1950000,2630.0,-6.683963979020264,-7.39449711251878
1194,6938,4.0,619000,2320.0,1.4894915607831432,-0.14602977422921892
1195,7930,5.0,899900,4002.0,-1.0190899957302233,-4.3490595775793155
1196,11717,3.0,489000,2071.0,2.843407697685375,2.954666631061575
1197,4612,5.0,849900,2474.0,-2.3440127406543447,0.3771442756981309
1198,8871,3.0,305000,987.0,-5.150739867326886,0.3132575338315222
1199,9429,4.0,460900,2087.0,-0.7333955628625449,-2.7133867496173383
1200,11937,3.0,519000,1457.0,-0.22821774280462437,2.5727480446156115
1201,1937,2.0,564900,,-3.054435802631546,2.5179474630189085
1202,8529,3.0,259000,1730.0,-0.6227950476065844,-3.464675988429311
1203,10364,,799000,4133.0,-4.416440650798325,-0.14800713170246718
1204,6478,3.0,449900,1791.0,-5.567670327369901,1.695487969263316
1205,398,4.0,1255000,2500.0,-0.6548010965708787,-2.1933231003772606
1206,2789,5.0,817995,3159.0,0.454109819091965,0.13403770532069204
1207,11921,4.0,535000,1935.0,-0.24739115819421265,-6.187774842304487
1208,4716,4.0,879000,2758.0,-1.42708193278107,-5.640596931584389
1209,1744,4.0,550000,1440.0,0.08852237151847733,-3.5564549172168145
1210,4504,3.0,789900,1606.0,0.9225194383415315,27.177282227602646
1211,8588,2.0,294999,947.0,-5.529571208490737,2.8443733833942724
1212,11722,3.0,490000,1042.0,-3.4974629425049875,-0.6489320958560372
1213,8145,4.0,1050000,2972.0,-1.2653421760313748,-6.886584191330385
1214,3876,2.0,599000,1044.0,-1.787230926454753,17.04258928061792
1215,10704,2.0,1250000,1157.0,33.94315266005677,-0.8486964418011588
1216,10318,4.0,749700,3354.0,-3.2135495984381532,0.04611392552793181
1217,4591,3.0,899000,2477.0,-0.00775740672292366,0.5428600579623764
1218,6748,3.0,589000,2439.0,-0.7437554643474852,2.7967714627883056
1219,8901,4.0,369900,2060.0,0.13686310916234884,-0.7908531990558172
1220,7559,5.0,749900,3983.0,-0.5382562040948675,-0.8123742925024712
1221,5821,3.0,309900,1607.0,-2.727486457974633,-3.5981763143056025
1222,2954,4.0,999999,2481.0,-0.9337777360561627,1.6005938173631815
1223,956,3.0,345000,1218.0,-0.608671080513259,-4.659286682334582
1224,5574,3.0,264900,1594.0,-2.329573967147251,-2.494033442682805
1225,11525,3.0,429000,1680.0,-0.41446061214824237,9.939207664178223
1226,5859,3.0,335000,1555.0,0.06244705280071006,0.5635978877732777
1227,2029,3.0,595000,1769.0,0.09420105516526316,-1.2328149060311426
1228,5977,3.0,395000,1680.0,0.5774184846818401,-1.1661082899182071
1229,11852,3.0,524900,1400.0,-3.161628003153967,0.8638390085502039
1230,3857,3.0,608000,1200.0,-3.4487797586678557,-3.0772297898872556
1231,8198,5.0,1326000,4411.0,1.5490279278328019,-0.8210470299040864
1232,5084,,1490000,4039.0,-2.615574932643937,8.228314985801246
1233,2553,3.0,799000,1860.0,-1.2484264881252205,2.4217355890956473
1234,10713,4.0,1225000,2860.0,-0.8374662291428403,-6.0397778585444035
1235,7546,4.0,775000,2782.0,0.36070992475995656,-0.8052273386080204
1236,4572,3.0,849900,2061.0,-2.609396504881464,-4.771761679366496
1237,5308,4.0,1895000,3752.0,-3.3948613812762707,3.6218852578470857
1238,9614,4.0,526990,2322.0,-0.16371545475975463,1.4987650703727498
1239,8725,3.0,335000,1224.0,0.4289720299585759,-0.9616755738101193
1240,5113,3.0,1050000,3332.0,-1.8510989053900637,2.1513151459307784
1241,3598,2.0,349900,940.0,-4.411207399713804,3.9932085991193853
1242,3717,3.0,549000,1781.0,0.35902413400619826,0.03705540867714929
1243,8375,2.0,245000,864.0,-1.5731463392744942,1.4929904366405151
1244,3054,4.0,1295000,4108.0,0.7061243384612982,-1.8275777483622964
1245,5011,4.0,1495000,2972.0,1.5111956317477973,9.591318042518154
1246,11687,3.0,479900,1350.0,-0.6175378108546539,1.456681038766369
1247,10223,4.0,709999,2776.0,0.588807187347011,-1.997476617407778
1248,9888,4.0,612000,3315.0,-0.5294432790585829,1.1814608986336288
1249,10967,5.0,1975000,5586.0,-2.1855927926552017,-3.7621423965398995
1250,9426,3.0,473800,,1.408858300415767,2.4861732317591767
1251,11089,1.0,199900,668.0,-6.596325197000198,9.046875282230284
1252,1300,3.0,399999,1664.0,1.367204743159304,-0.26184705891702637
1253,9416,3.0,479900,1651.0,-3.5586026220106177,1.1193621531269684
1254,11858,4.0,549000,1704.0,0.2938807279798502,2.950408137285114
1255,11323,2.0,339900,676.0,8.255711900367928,0.7299085101712319
1256,1016,1.0,305000,389.0,1.865309511075795,-4.143569174592885
1257,10391,5.0,769900,3519.0,-1.1001868052492179,-6.609837854890856
1258,7746,4.0,899935,2972.0,4.158820728332227,-10.822550357855834
1259,9431,4.0,459000,1814.0,-0.9310300479863185,1.1539224401741823
1260,2619,2.0,749000,1100.0,-4.46383338445333,11.143487817895217
1261,6147,3.0,419880,1320.0,0.9043114108413637,-6.062741250878071
1262,9113,3.0,429900,1587.0,-1.5035949920848264,-0.9874102105278983
1263,11082,6.0,1945000,4618.0,-2.729925560904956,3.7501139352654786
1264,11457,2.0,399000,766.0,-2.1255052231058906,3.3168506855461244
1265,11290,2.0,350000,827.0,1.7171852381438062,1.1048982085673358
1266,573,5.0,1999000,2300.0,-0.07672036156020495,1.6709921346833787
1267,9141,4.0,439000,1931.0,30.708191950376825,-0.25388734653023876
1268,11452,4.0,449000,1548.0,-6.602968445063254,3.919540631879104
1269,661,4.0,255000,1204.0,-0.5538130021470974,0.31632165425136327
1270,7042,4.0,629900,3146.0,-2.4988170910729437,1.3982545593431834
1271,9760,4.0,549000,2687.0,-1.3812178360703427,-0.8042314213343085
1272,6521,4.0,499900,,-5.304971961861805,1.3261472721108314
1273,10417,4.0,750000,4337.0,-0.8604758251524507,4.641265044098548
1274,3503,2.0,248900,750.0,-1.9235957587204862,-1.7192861425164967
1275,11493,2.0,449000,976.0,0.9126125261180107,-1.9641380227440814
1276,9124,3.0,423500,1882.0,-2.180233836321524,1.6176953913241578
1277,3301,5.0,1599000,2608.0,3.2765538673261956,-3.9207606332655858
1278,7768,4.0,800000,2775.0,-0.8381490717125193,1.2331939272258663
1279,7575,4.0,799000,2975.0,0.10868055398475779,-7.494496324500843
1280,4696,3.0,849900,,-2.6420372760380997,-0.09156068579443707
1281,6951,5.0,610000,2166.0,-1.6402774945866283,6.1660730935627495
1282,3208,5.0,1399000,3879.0,-1.5914861079258389,-0.06326678302617372
1283,9878,4.0,615000,2378.0,-0.998568937330867,0.6920943126094488
1284,5924,3.0,394900,2239.0,-0.32639570298253184,2.372200435336566
1285,4677,4.0,889990,2401.0,-5.735895615042395,2.020373390375205
1286,10116,5.0,650000,4488.0,-1.964788569365545,-2.224977862957546
1287,1343,1.0,424900,653.0,-1.4747518742588779,-7.205740723735623
1288,2703,4.0,748000,1888.0,0.014035638561158383,-0.7312561637504187
1289,10160,4.0,649000,3857.0,-0.8017590094994339,1.5350406534748904
1290,7508,3.0,780000,2456.0,-3.21820388405212,-5.145415945515327
1291,4907,4.0,968888,2470.0,-3.8162819118231726,2.3314357929920226
1292,11727,2.0,499000,1218.0,0.499266413332344,-0.718433739405776
1293,6677,4.0,521800,3200.0,-4.490558799404905,-1.275109016024631
1294,191,2.0,350000,852.0,-4.84837144450271,6.711750759140006
1295,116,2.0,249000,1378.0,-1.0311254259875047,-3.749340531824338
1296,2188,4.0,625000,1387.0,-1.0058027218207457,1.1673441510661038
1297,8176,3.0,995000,4227.0,-0.5677106365267437,-2.220279769232405
1298,5246,3.0,1775000,2800.0,-0.3697541928557171,0.977515761496997
1299,11180,,249000,1956.0,0.05961944502467298,0.996415185738435
1300,4999,4.0,1199000,3034.0,-1.661269339194587,2.419709641601424
1301,449,3.0,1125000,1641.0,-1.9088637344867037,-1.1315195744706523
1302,8444,4.0,249900,1520.0,-3.176149962465241,2.775828074489335
1303,6967,5.0,630000,2760.0,0.6686662597328197,-2.22380554490912
1304,1565,3.0,469900,1189.0,-3.7342789393032305,9.297236568178938
1305,6571,4.0,499900,2155.0,-0.7713080070670741,-1.136453008171397
1306,11910,3.0,538800,2213.0,-4.080784142959303,2.8372475368068395
1307,2678,3.0,799900,2560.0,6.22677197370291,5.295774126625525
1308,4985,5.0,1495000,4229.0,-2.3136708160053674,-1.8419985180252554
1309,11827,3.0,500000,1360.0,1.5088885259429234,1.5066159290629173
1310,3480,2.0,205000,1040.0,-4.08213254336188,5.706308457180171
1311,780,1.0,250000,556.0,-0.9632077831195487,1.435661569372872
1312,4445,4.0,769999,2315.0,-1.7959014021767006,0.3648490055565496
1313,1717,,539950,1038.0,-3.706739275941142,-0.4013350168459181
1314,9665,5.0,589000,2174.0,-2.024544226189657,6.467183480822077
1315,6377,5.0,455500,3399.0,-0.753078697676901,1.7297151434893274
1316,4451,3.0,749990,1330.0,-1.8056075155923412,-5.5578774088315
1317,6709,2.0,560000,1516.0,-0.7527279209960259,2.473719483781515
1318,7681,4.0,799000,3502.0,-0.05341248341033948,1.9537952241703882
1319,562,3.0,1795000,1897.0,-2.9706560217653446,0.21132406865320857
1320,737,4.0,230000,1248.0,-1.8767491016550395,1.1525331401377672
1321,5712,,339900,2005.0,0.16784533216991918,1.8656332837946783
1322,7046,4.0,629000,2718.0,-0.5016121842953569,2.0294694196215364
1323,4189,3.0,695000,1526.0,4.198409361508004,2.408064073212415
1324,10312,5.0,747000,3279.0,-0.5270398773391756,-0.879156619707695
1325,6988,4.0,628800,2684.0,-1.1531006042480234,-0.08250493086692967
1326,5615,4.0,257000,1170.0,2.6183414874522843,-5.207074880401468
1327,1393,2.0,450000,1304.0,49.56122887393164,-0.2433381872184848
1328,11837,3.0,529999,1432.0,-8.714643546107016,-3.831850393242938
1329,9910,4.0,629900,2178.0,0.6607196020864468,1.484502533522663
1330,10651,4.0,989000,3008.0,-6.624535223609035,3.351721615292904
1331,6278,4.0,415000,1536.0,-0.7500817007740951,-1.614227865286684
1332,4675,3.0,829000,2088.0,-1.606597675309761,-3.5355114913564596
1333,7907,4.0,929000,2667.0,-0.8121978659372031,0.7786695042294487
1334,3095,5.0,1199000,2344.0,0.8485353445183241,2.157361181132103
1335,576,4.0,1865000,2700.0,-3.3824982680983173,-1.005272048368328
1336,7692,3.0,889900,2516.0,-1.9180511763060206,-1.7763054711732427
1337,8738,4.0,319800,2194.0,0.43762687182279403,-0.060071993726180495
1338,2854,4.0,869000,2227.0,-4.771911757266856,0.7252916386192259
1339,11226,2.0,259900,1248.0,-0.31993161680229276,0.8194265516006051
1340,162,4.0,335000,2043.0,-0.41497984225904677,4.660896577059756
1341,8540,3.0,280000,960.0,-0.3958287500145884,2.9600002542841364
1342,2989,3.0,975000,2037.0,-6.943273629574073,-6.61331217306729
1343,9947,5.0,615000,3850.0,-3.1193871945743252,-10.667954610780074
1344,10,3.0,1350000,4044.0,0.02759825742924596,-0.3339136327211307
1345,9148,4.0,419900,1946.0,-5.393058230897521,1.6455502932557617
1346,9844,5.0,575000,3040.0,-1.3957875939531614,-1.9183547222202182
1347,11560,3.0,396000,1476.0,-2.949244053530179,-1.3181319212276
1348,4601,,889000,2324.0,1.9649626571288858,1.9680779287338357
1349,7817,3.0,899000,2910.0,-0.7270360324057756,1.0700324274360884
1350,10442,6.0,799880,4381.0,-2.11353230795267,0.8963238314753939
1351,9470,3.0,525000,1713.0,-3.0864538484276585,-6.675668526385597
1352,9400,4.0,460000,2364.0,-0.6879576818072675,-1.5732816718084235
1353,4105,4.0,650000,1421.0,-0.5174456701665482,13.700881151811199
1354,2057,3.0,629825,1643.0,-6.0155860718564185,-3.65093237551656
1355,9748,4.0,559900,1899.0,-3.0025867123478363,2.6615107941027323
1356,5752,4.0,350900,2181.0,1.9478550712434552,2.9371446146525115
1357,5357,3.0,228000,1152.0,-1.9363746480899242,3.9639780908141717
1358,7395,4.0,739900,3138.0,-2.8995939616701887,-1.2919354574888584
1359,9811,5.0,585000,3425.0,-2.438725243126978,-1.7942552137912364
1360,2493,3.0,724998,1688.0,-0.6733414425352179,-2.4004541429316633
1361,6198,4.0,399000,2303.0,-1.102896880076342,0.1452353857943844
1362,8768,4.0,350000,1528.0,-1.4256456396695585,-3.4735922223502738
1363,5690,3.0,287000,1665.0,-5.90842582850502,6.280767887705483
1364,4964,5.0,1295000,3698.0,0.9152390287015487,5.918434029802841
1365,7867,4.0,860000,3550.0,0.5178529055484995,-5.886098503699759
1366,504,4.0,1599000,1820.0,-1.494513889874662,2.923159567626264
1367,2447,4.0,699000,1839.0,-0.5464412553152032,-5.379815448731058
1368,5903,3.0,389900,1837.0,-1.8343778142241662,0.7579696111828601
1369,5262,4.0,1750000,3500.0,1.621675830992619,0.19024301971261526
1370,4615,4.0,865000,2150.0,-0.7247861788709479,-2.1939879038083183
1371,6504,4.0,539900,2875.0,-2.074541764230197,-2.06619131200421
1372,2984,4.0,968000,3691.0,-7.67698539100385,-2.4561809105645125
1373,9543,4.0,515000,2690.0,-1.4867915319261906,1.7307826110753366
1374,8501,4.0,299000,2747.0,-2.6494355557818325,-3.373409710858083
1375,11709,2.0,459000,883.0,-0.22304054696884462,-1.8763646040056021
1376,2013,4.0,559000,1613.0,-0.8414190047522525,1.14350155758685
1377,4408,4.0,799000,2281.0,-0.6662511411327297,-3.7655952281120166
1378,7158,3.0,695000,2855.0,1.0469943142888334,-0.38087958489948637
1379,10819,2.0,1097900,1383.0,1.9587235528155778,-2.7083723985683457
1380,11187,3.0,249900,1920.0,-1.1038092509045048,0.952467886509435
1381,6523,3.0,514888,1249.0,-0.5735537936495921,-11.756980493859114
1382,10759,3.0,1050000,1577.0,0.1170089930117918,-1.4134570653525367
1383,10506,4.0,860000,3092.0,-0.549948724391664,-2.1027533434515018
1384,4071,3.0,649900,1736.0,-1.9318049562729906,2.7991341389535305
1385,3317,4.0,1539990,3216.0,2.0371696922546976,-5.5204135874106965
1386,3963,3.0,620000,1450.0,5.4551623928789255,-3.203662479800731
1387,930,3.0,249000,2022.0,67.58489801919262,-0.17818781624024882
1388,8695,4.0,299000,2905.0,0.20668425263024537,0.26133671909365086
1389,3712,2.0,499900,1200.0,-2.440055880358205,3.343695995973045
1390,2004,3.0,598000,1387.0,-1.471104473151836,1.9123453312410388
1391,1954,3.0,597500,1560.0,-1.2952005181954989,-1.7319372722532078
1392,10771,3.0,1495000,1413.0,0.0345006731877292,-0.5077314998750384
1393,3730,4.0,524900,1447.0,-2.020677821433043,-1.6044652135155624
1394,3272,4.0,1895000,2298.0,-0.5947124515814444,1.3233971123705937
1395,8043,3.0,899000,2940.0,-1.4962510993690423,-3.258128148270627
1396,46,3.0,219000,1440.0,-2.1667867698845615,-2.754027110500317
1397,8683,3.0,249900,1238.0,3.5729201142464944,-2.8020052706638916
1398,805,,270000,1274.0,-1.0551538955886246,-3.836023034222441
1399,5758,4.0,336990,1947.0,-5.374619056035877,-0.5254415425543817
1400,4511,3.0,799000,1749.0,0.28277537475774106,-0.5857597574974022
1401,4633,3.0,899000,2190.0,-2.950431095467392,4.908288231183715
1402,9091,3.0,436085,1626.0,-3.027585244247765,-1.1828314708015195
1403,8293,5.0,1750000,4435.0,2.424192281718293,-1.3025872792583553
1404,1869,5.0,549500,1638.0,-0.9595817456989346,0.5417013566865899
1405,1372,4.0,408888,1112.0,-1.8931563653520591,-1.9068588500960553
1406,1620,3.0,499900,984.0,1.5479917294532421,-4.190553429998859
1407,5722,2.0,321675,1534.0,-1.3986918319318677,-1.2709759706892474
1408,3001,3.0,932800,1617.0,-4.904912460673574,-0.24561175103703814
1409,915,3.0,265000,1119.0,-1.4671434977219098,1.0615583447064625
1410,7639,4.0,759000,3150.0,-1.7675124343155437,-0.7058996633416417
1411,6022,4.0,350000,1633.0,-0.7238177489503792,0.18466251864491057
1412,1894,4.0,565000,2214.0,-8.21738129532948,0.9091796204422675
1413,1367,3.0,420000,945.0,-5.5769533390085435,0.8798929963635221
1414,856,3.0,259900,1064.0,-2.7978111188790704,-0.5109319872506748
1415,2165,5.0,599000,1680.0,-2.395122013303767,1.9689709837242426
1416,4489,3.0,774500,1500.0,-1.0828414619279356,-0.01767671992639419
1417,10772,3.0,1100000,2040.0,1.9133155443980017,-1.1549984971051475
1418,9497,4.0,520000,2233.0,-0.844600247881385,-0.37442381206066944
1419,597,3.0,1625000,1850.0,-6.316624865769775,4.004193423861752
1420,1381,5.0,397990,2523.0,-3.221646072475608,-0.6538519714540149
1421,7785,4.0,799900,2670.0,-0.05602227232256801,2.2453650623099035
1422,7610,3.0,788000,2750.0,-0.9636604946136373,2.055592320467551
1423,633,3.0,255000,1157.0,-0.6637952013833652,-0.06795648986720652
1424,2435,3.0,749000,1210.0,-1.000071591875289,-1.1500652503454663
1425,2407,4.0,720000,2180.0,-1.1920480143219476,-12.498693402048701
1426,9553,4.0,548000,2830.0,-0.1761700679408661,1.136245483227631
1427,6638,5.0,525000,3721.0,-1.7938158912378872,0.47272190918034895
1428,2234,2.0,649500,893.0,-0.6324363740005388,2.6468649331197636
1429,7284,,649000,2894.0,0.06493907035068025,0.7511945723352116
1430,304,4.0,645000,4510.0,-0.6878487408060134,11.240054928972143
