index,rooms,retail_price,address,city,sqft,toilets,image_id
3317,4.0,1539990,100 Slate Grey,"Irvine, CA",3216.0,4.1,3317
3963,3.0,620000,869 W Wilson Street,"Costa Mesa, CA",1450.0,2.0,3963
930,3.0,249000,44861 Kingtree Avenue,"Lancaster, CA",2022.0,2.0,930
8695,4.0,299000,14680 Aztec Street,"Victorville, CA",2905.0,2.1,8695
3712,2.0,499900,13048 Del Monte Ave.,"Seal Beach, CA",1200.0,2.0,3712
2004,3.0,598000,1052 N Grandview Avenue,"Covina, CA",1387.0,2.0,2004
1954,3.0,597500,4921 S NORMANDIE Avenue,"Los Angeles, CA",1560.0,2.0,1954
10771,3.0,1495000,2517 Pinewood St,"Del Mar, CA",1413.0,2.0,10771
3730,4.0,524900,1327 N Acacia Street,"Anaheim, CA",1447.0,2.0,3730
3272,4.0,1895000,223 Robinhood Place,"Costa Mesa, CA",2298.0,3.1,3272
8043,3.0,899000,78935 Descanso Lane,"La Quinta, CA",2940.0,3.1,8043
46,3.0,219000,14700 Tumbleweed Place,"Frazier Park, CA",1440.0,1.1,46
8683,3.0,249900,15582 Atnah Road,"Apple Valley, CA",1238.0,2.0,8683
805,,270000,37112 Calle Amigo,"Palmdale, CA",1274.0,2.0,805
5758,4.0,336990,1842 Stream Pointe,"San Jacinto, CA",1947.0,2.1,5758
4511,3.0,799000,31481 La Calera Street,"San Juan Capistrano, CA",1749.0,2.0,4511
4633,3.0,899000,11428 Madeira Street,"Cypress, CA",2190.0,2.1,4633
9091,3.0,436085,7432 Shorthorn Street,"Chino, CA",1626.0,2.1,9091
8293,5.0,1750000,28965 Partridge Place,"Lake Arrowhead, CA",4435.0,4.0,8293
1869,5.0,549500,11586 Welk Avenue,"Pacoima, CA",1638.0,2.0,1869
1372,4.0,408888,1020 N Dudley Street,"Pomona, CA",1112.0,2.0,1372
1620,3.0,499900,15716 Kennard Street,"Hacienda Heights, CA",984.0,1.0,1620
5722,2.0,321675,1526 Village Green Way,"Beaumont, CA",1534.0,2.0,5722
3001,3.0,932800,3723 Anita Avenue,"Pasadena, CA",1617.0,2.0,3001
915,3.0,265000,19504 E Avenue G,"Lancaster, CA",1119.0,2.0,915
7639,4.0,759000,80402 Amazon Avenue,"Indio, CA",3150.0,3.1,7639
6022,4.0,350000,12176 Leif Ericson Drive,"Moreno Valley, CA",1633.0,2.1,6022
1894,4.0,565000,18716 Nathan Hill Drive,"Canyon Country, CA",2214.0,3.0,1894
1367,3.0,420000,17635 E Millburgh Avenue,"Azusa, CA",945.0,1.0,1367
856,3.0,259900,38721 E 32nd Street,"Palmdale, CA",1064.0,1.0,856
2165,5.0,599000,626 E 138th Street,"Los Angeles, CA",1680.0,3.0,2165
4489,3.0,774500,31391 El Horno Street,"San Juan Capistrano, CA",1500.0,2.1,4489
10772,3.0,1100000,40631 De Luz Murrieta Rd,"Fallbrook, CA",2040.0,2.0,10772
9497,4.0,520000,11201 Walnut Street,"Bloomington, CA",2233.0,3.0,9497
597,3.0,1625000,3480 Troy Drive,"Los Angeles, CA",1850.0,2.1,597
1381,5.0,397990,6119 W Avenue J11,"Lancaster, CA",2523.0,3.1,1381
7785,4.0,799900,30316 Skippers Way Drive,"Canyon Lake, CA",2670.0,3.0,7785
7610,3.0,788000,81300 Cantor Court,"La Quinta, CA",2750.0,3.0,7610
633,3.0,255000,44032 Raysack Avenue,"Lancaster, CA",1157.0,2.0,633
2435,3.0,749000,2302 IROQUOIS Avenue,"Long Beach, CA",1210.0,2.0,2435
2407,4.0,720000,2239 Cordoza Avenue,"Rowland Heights, CA",2180.0,2.0,2407
9553,4.0,548000,13027 Farmington Street,"Oak Hills, CA",2830.0,2.1,9553
6638,5.0,525000,36233 Palmeri Way,"Lake Elsinore, CA",3721.0,4.0,6638
2234,2.0,649500,1412 SARAZEN DRIVE,"Alhambra, CA",893.0,1.0,2234
7284,,649000,50210 Via Simpatico,"La Quinta, CA",2894.0,3.0,7284
304,4.0,645000,20005 Sasia Road,"Tehachapi, CA",4510.0,3.0,304
3167,3.0,1400000,2167 Vista Entrada,"Newport Beach, CA",1884.0,2.1,3167
11322,3.0,310000,2507 Marygold Dr,"Campo, CA",1200.0,2.0,11322
10211,4.0,725000,734 Tehama Drive,"Big Bear, CA",2409.0,3.1,10211
7560,4.0,800000,16563 Fox Glen Road,"Riverside, CA",2775.0,3.0,7560
3302,3.0,1795000,31312 Pedro Street,"Laguna Beach, CA",1424.0,2.0,3302
11204,3.0,249950,276 N El Camino Real,"Oceanside, CA",1344.0,2.0,11204
1020,2.0,329900,8405 Wilbarn Street,"Paramount, CA",836.0,1.0,1020
10317,5.0,722000,4350 Quail Canyon Road,"San Bernardino, CA",4431.0,3.1,10317
7945,3.0,899000,24448 Epson Court,"Murrieta, CA",1832.0,2.1,7945
863,3.0,290000,4721 E Avenue R4,"Palmdale, CA",1462.0,2.0,863
11964,3.0,519999,Address not provided,"Spring Valley, CA",1415.0,2.0,11964
728,2.0,229900,19245 E Avenue F4,"Lancaster, CA",798.0,2.0,728
1193,1.0,399900,5114 E 4th Street,"Los Angeles, CA",574.0,1.0,1193
7346,5.0,729000,12275 Cornwallis Court,"Mira Loma, CA",3652.0,3.0,7346
3260,4.0,1495000,17409 Harlan Drive,"Yorba Linda, CA",3960.0,3.1,3260
4967,3.0,1099000,41255 CALLE BANDIDO,"Murrieta, CA",3663.0,3.2,4967
4430,3.0,769000,21911 Birchwood,"Mission Viejo, CA",1803.0,2.1,4430
6823,2.0,569000,80430 Inverness Court,"Indio, CA",2195.0,2.0,6823
2857,3.0,845000,4205 Canoga Drive,"Woodland Hills, CA",1632.0,2.0,2857
3739,3.0,525000,1203 N Evergreen Street,"Anaheim, CA",1184.0,2.0,3739
3296,5.0,1750000,1181 E Avocado Crest Road,"La Habra Heights, CA",4829.0,5.0,3296
2339,3.0,658000,5429 N Charlotte Avenue,"San Gabriel, CA",980.0,2.0,2339
10930,4.0,1749000,135 Channel Road,"Carlsbad, CA",2629.0,3.0,10930
1569,3.0,475000,1450 N Aldenville Avenue,"Covina, CA",1128.0,2.0,1569
2454,5.0,749995,19081 Sark Place,"Saugus, CA",2766.0,3.0,2454
4848,4.0,975000,12 Pleasanton Lane,"Ladera Ranch, CA",2554.0,3.0,4848
5836,3.0,339900,1906 Flint Court,"Riverside, CA",1384.0,2.1,5836
6002,3.0,367500,38557 Fallbrook Avenue,"Palm Desert, CA",1840.0,3.0,6002
5430,2.0,229900,28728 Calle De La Paz,"Murrieta, CA",1440.0,2.0,5430
1974,3.0,549000,12626 Bromont Avenue,"San Fernando, CA",1497.0,2.0,1974
924,3.0,300000,711 E Avenue L,"Lancaster, CA",1476.0,1.0,924
11537,3.0,410000,19942 Cochera Via,"Dulzura, CA",1482.0,3.0,11537
2999,3.0,995000,541 Foothill Avenue,"Sierra Madre, CA",1641.0,2.0,2999
577,5.0,1895000,4046 STRAWBERRY Place,"Encino, CA",7800.0,5.0,577
7962,3.0,925000,630 Equinox Way,"Palm Springs, CA",2552.0,3.0,7962
3200,3.0,1000000,1826 Cedar Street,"Santa Ana, CA",1170.0,2.0,3200
7990,5.0,949900,6339 Dulcet Place,"Riverside, CA",4308.0,4.1,7990
3306,4.0,1825000,25 Larkfield Lane,"Laguna Niguel, CA",3028.0,4.0,3306
3756,2.0,519900,1302 N Flower Street,"Santa Ana, CA",1264.0,1.0,3756
10460,4.0,799888,5356 Evening Canyon Way,"Alta Loma, CA",2050.0,2.0,10460
8194,5.0,1049000,42050 Skyview,"Big Bear, CA",4000.0,5.1,8194
8387,2.0,199000,2453 Elko Drive,"Running Springs, CA",1180.0,2.0,8387
7808,4.0,885000,2492 Bulrush Circle,"Corona, CA",3346.0,3.1,7808
6157,4.0,449999,24226 Dandelion Court,"Lake Elsinore, CA",2499.0,3.0,6157
7428,6.0,745000,8693 Rolling Hills Drive,"Corona, CA",4666.0,4.1,7428
5656,3.0,272000,10692 San Pablo Road,"Desert Hot Springs, CA",1318.0,2.0,5656
6959,5.0,649000,32400 Alpine Court,"Temecula, CA",3812.0,3.0,6959
6806,6.0,605000,36765 Maxmillian Avenue,"Murrieta, CA",3923.0,4.0,6806
10800,3.0,1150000,3956 Caminito Terviso,"San Diego, CA",1800.0,2.1,10800
3927,3.0,625000,26411 Shadybrook Road,"San Juan Capistrano, CA",1623.0,3.0,3927
4754,5.0,989509,9146 El Azul Circle,"Fountain Valley, CA",2236.0,3.0,4754
11602,2.0,399000,2084 WHISPERING PINES DR,"Julian, CA",1800.0,2.0,11602
9233,3.0,425000,8920 Poppy Road,"Adelanto, CA",4680.0,2.1,9233
506,3.0,1790000,14 Mustang Road,"Rancho Palos Verdes, CA",3050.0,3.0,506
7034,4.0,639900,69672 Valle De Costa,"Cathedral City, CA",2661.0,4.0,7034
7183,,695000,74997 Cove Drive,"Indian Wells, CA",2764.0,3.0,7183
4492,3.0,759900,1330 W North Street,"Anaheim, CA",2018.0,2.0,4492
5106,3.0,995000,74141 Desert Tenaja Trail,"Indian Wells, CA",2498.0,3.1,5106
1394,4.0,439900,3405 Lennox Court,"Palmdale, CA",2066.0,3.0,1394
6600,4.0,498000,68629 J Street,"Cathedral City, CA",1850.0,2.0,6600
10178,2.0,699000,39005 W North Shore Drive,"Big Bear, CA",974.0,2.0,10178
3170,4.0,1299999,34102 Crystal Lantern Street,"Dana Point, CA",3082.0,5.0,3170
10870,6.0,1234900,3630 Glen Ave,"Carlsbad, CA",3420.0,4.1,10870
642,3.0,242900,17364 Valeport Avenue,"Lancaster, CA",1134.0,2.0,642
4678,3.0,859500,31251 Palma Drive,"Laguna Niguel, CA",1901.0,2.0,4678
1509,3.0,482000,14645 Flynn Street,"La Puente, CA",1223.0,1.0,1509
5736,4.0,329900,2421 Menlo Avenue,"San Jacinto, CA",2227.0,3.0,5736
1291,4.0,395000,44015 Fenner Avenue,"Lancaster, CA",2670.0,3.0,1291
11248,3.0,299900,4705 Desert Vista Dr,"Borrego Springs, CA",1784.0,2.0,11248
10430,4.0,748000,2055 BIG OAK Avenue,"Chino Hills, CA",2098.0,2.1,10430
6073,2.0,375000,40476 Via Estrada,"Murrieta, CA",1502.0,2.0,6073
7525,3.0,749000,54795 Winged Foot,"La Quinta, CA",2450.0,3.0,7525
5827,3.0,350000,41443 Corte Nella Vita,"Indio, CA",1991.0,3.0,5827
2424,4.0,699000,16241 Itasca Street,"North Hills, CA",1812.0,2.0,2424
8951,5.0,345000,13889 Periwinkle Court,"Hesperia, CA",2607.0,3.0,8951
11959,2.0,515000,4704 Agora Way,"Oceanside, CA",1106.0,2.0,11959
493,4.0,1499900,160 Club Road,"Pasadena, CA",3122.0,3.0,493
1803,3.0,548000,412 N Poplar Avenue,"Montebello, CA",1064.0,1.0,1803
10209,4.0,699999,13487 Oak Mesa Drive,"Yucaipa, CA",3540.0,3.0,10209
7085,4.0,599000,17 Trafalgar,"Rancho Mirage, CA",2893.0,3.1,7085
3403,3.0,1642990,194 Bowery,"Irvine, CA",2564.0,3.0,3403
9067,4.0,379000,8957 Wilmont Street,"Phelan, CA",2297.0,2.0,9067
10468,4.0,844487,13154 Norton Avenue,"Chino, CA",3087.0,3.1,10468
5686,3.0,281000,62646 N Starcross Drive,"Desert Hot Springs, CA",2009.0,0.0,5686
10015,4.0,606888,3718 Cibola Court,"Chino Hills, CA",1573.0,3.0,10015
8361,,214000,16169 Tokay Street,"Victorville, CA",1192.0,2.0,8361
6561,4.0,554900,13083 Via Tuscany,"Riverside, CA",2857.0,3.1,6561
8074,5.0,1058000,4015 Golden Terrace Lane,"Chino Hills, CA",3489.0,3.1,8074
4740,4.0,999000,18 Sedoso Court,"Ladera Ranch, CA",2771.0,4.1,4740
5897,4.0,349500,14796 Van Gogh Avenue,"Moreno Valley, CA",1749.0,2.1,5897
7225,4.0,699900,34299 Lamborn Street,"Temecula, CA",3836.0,4.1,7225
4228,3.0,695000,3560 Sunnyside Drive,"Yorba Linda, CA",1664.0,3.0,4228
5091,5.0,1045000,30687 San Pasqual Road,"Temecula, CA",4769.0,3.1,5091
7769,4.0,800000,14070 Ashton Lane,"Riverside, CA",3700.0,3.1,7769
6366,4.0,499900,40548 Symphony Park Lane,"Murrieta, CA",2716.0,2.1,6366
5982,3.0,374900,17358 Funny Cide Court,"Moreno Valley, CA",2026.0,2.0,5982
6370,3.0,453000,27851 Springhaven Street,"Murrieta, CA",2608.0,3.0,6370
4980,4.0,1095000,81120 Kingston Heath,"La Quinta, CA",4363.0,4.1,4980
5996,3.0,366990,29462 Marblewood Court,"Winchester, CA",1868.0,2.1,5996
10009,4.0,598000,39900 Lakeview Drive,"Big Bear, CA",2888.0,2.1,10009
8259,4.0,2000000,29025 RED GROUSE Court,"Lake Arrowhead, CA",4617.0,5.1,8259
11140,1.0,245000,6665 Mission Gorge Rd,"San Diego, CA",676.0,1.0,11140
6776,4.0,560000,34751 Garden Trellis Place,"Murrieta, CA",3472.0,3.0,6776
9288,3.0,499900,738 Tehama Drive,"Big Bear, CA",1902.0,2.0,9288
4052,3.0,685000,13901 Browning Avenue,"Tustin, CA",1294.0,2.0,4052
7973,3.0,939000,77352 Box Ridge Place,"Indian Wells, CA",2587.0,3.0,7973
2690,4.0,759000,711 Gian Drive,"Torrance, CA",,3.0,2690
1427,5.0,399900,38023 Clermont Avenue,"Palmdale, CA",3328.0,3.0,1427
9079,4.0,345000,12349 Los Moras Way,"Victorville, CA",3098.0,4.0,9079
10300,4.0,745000,7965 Surrey Lane,"Alta Loma, CA",2533.0,3.0,10300
6444,4.0,469500,36046 Joltaire Way,"Winchester, CA",3037.0,3.0,6444
2945,5.0,925000,13757 Oak Crest Drive,"Cerritos, CA",2520.0,3.0,2945
10281,4.0,699000,531 CIENEGA Road,"Big Bear, CA",2943.0,3.0,10281
585,4.0,1795000,250 Monte Vista Lane,"Sierra Madre, CA",2642.0,2.0,585
7057,4.0,625000,3181 Mountainside Drive,"Corona, CA",2103.0,2.1,7057
8051,4.0,999789,54415 Sea Hero Circle,"La Quinta, CA",4154.0,4.1,8051
795,3.0,299000,1304 W H 7,"Lancaster, CA",1335.0,2.0,795
1878,4.0,568000,514 N Yaleton Avenue,"West Covina, CA",1344.0,2.0,1878
6755,4.0,570000,44474 Dorchester Drive,"Temecula, CA",3717.0,3.0,6755
6197,3.0,439900,30087 Whembly Circle,"Menifee, CA",2311.0,2.0,6197
3120,5.0,1100000,9910 Gladiola Circle,"Fountain Valley, CA",2835.0,4.1,3120
6971,4.0,630000,13564 Rainier Avenue,"Corona, CA",2800.0,3.0,6971
11064,2.0,1895000,347 N Sierra Ave,"Solana Beach, CA",840.0,1.0,11064
707,2.0,209990,9006 E AVENUE R8,"Littlerock, CA",720.0,1.0,707
5166,8.0,1999000,40445 Sierra Maria Road,"Murrieta, CA",7256.0,6.1,5166
7603,4.0,799000,32 Merill Drive,"Palm Desert, CA",3212.0,4.1,7603
2780,4.0,840000,1016 E ROSS Street,"Alhambra, CA",2140.0,3.0,2780
11170,2.0,300000,6927 Amherst St,"San Diego, CA",,2.0,11170
11962,3.0,545000,710 HOLLY,"Imperial Beach, CA",1008.0,2.0,11962
5286,3.0,1695000,80260 Via Pessaro,"La Quinta, CA",4011.0,3.1,5286
10090,3.0,660000,5560 Grenview Way,"Chino Hills, CA",2194.0,2.1,10090
8022,5.0,899852,2450 Sierra Bella Drive,"Corona, CA",4167.0,4.1,8022
7470,4.0,695000,36621 Lion Peak Road,"Mountain Center, CA",3486.0,2.1,7470
2557,4.0,789900,7739 Beeman Avenue,"North Hollywood, CA",1900.0,3.0,2557
8364,3.0,209000,49542 Senilis Avenue,"Morongo Valley, CA",1580.0,2.0,8364
3633,2.0,430000,13061 Del Monte Drive,"Seal Beach, CA",1172.0,2.0,3633
9063,5.0,388888,15058 Zircon Drive,"Victorville, CA",3682.0,3.0,9063
10601,4.0,948000,2291 Lalique Circle,"Colton, CA",3980.0,4.1,10601
7101,4.0,665000,4686 Eagle Ridge Court,"Riverside, CA",4065.0,3.1,7101
1049,4.0,310000,44941 Laszlo Street,"Lancaster, CA",1606.0,2.0,1049
9151,4.0,439900,931 Calaveras Avenue,"Ontario, CA",1150.0,2.0,9151
3578,2.0,339000,1100 Brookline Road,"Seal Beach, CA",1100.0,1.1,3578
8101,4.0,1050000,940 Creek View Lane,"Redlands, CA",4099.0,3.0,8101
11668,2.0,449000,1009 Caminito Estrella,"Chula Vista, CA",940.0,2.1,11668
9932,4.0,650000,7520 Cerrito Rojo Drive,"Rancho Cucamonga, CA",1792.0,2.0,9932
2061,3.0,629999,13726 Leadwell Street,"Van Nuys, CA",1493.0,2.0,2061
3108,5.0,1249000,20 Del Azul,"Irvine, CA",2438.0,4.1,3108
962,,335000,43957 Gillan Avenue,"Lancaster, CA",,3.0,962
8430,2.0,250000,61029 Navajo,"Joshua Tree, CA",1260.0,2.0,8430
5335,2.0,209900,535 Fern Place,"Hemet, CA",948.0,2.0,5335
1194,4.0,349900,1903 Shamrock Avenue,"Palmdale, CA",1690.0,3.0,1194
9694,4.0,575000,10013 Country Lane,"Yucaipa, CA",2379.0,2.1,9694
108,4.0,295000,13631 Foyers Fall Dr,"Bakersfield, CA",1639.0,2.0,108
5064,3.0,1133300,72950 Homestead Road,"Palm Desert, CA",2845.0,3.0,5064
1951,3.0,550000,11003 Ferina Street,"Norwalk, CA",1099.0,1.0,1951
2720,4.0,799000,3012 Rio Claro Drive,"Hacienda Heights, CA",2295.0,3.0,2720
711,3.0,224900,16555 Rawhide Avenue,"Palmdale, CA",1402.0,2.0,711
11346,2.0,385000,1030 S 45th Street,"San Diego, CA",1017.0,2.0,11346
4645,3.0,838000,44 Fuchsia,"Lake Forest, CA",1693.0,2.1,4645
2260,4.0,679990,41734 Firenze Street,"Lancaster, CA",4044.0,4.1,2260
5140,5.0,1849000,27 Ambassador Circle,"Rancho Mirage, CA",4881.0,5.1,5140
990,3.0,314950,2109 Moonflower Court,"Palmdale, CA",1544.0,3.0,990
2571,5.0,798000,4615 Santa Anita Avenue,"El Monte, CA",2304.0,3.0,2571
2612,5.0,785000,28758 Iron Village Drive,"Valencia, CA",2942.0,3.1,2612
670,2.0,239900,44809 Genoa Avenue,"Lancaster, CA",1443.0,1.0,670
4126,4.0,650000,7421 Susan Circle,"La Palma, CA",1788.0,2.0,4126
5603,2.0,305000,78999 Quiet Springs Drive,"Palm Desert, CA",1567.0,2.0,5603
1696,2.0,499000,1542 W 52nd Street,"Los Angeles, CA",1210.0,1.0,1696
2022,3.0,580000,1250 W 58th Place,"Los Angeles, CA",1301.0,2.0,2022
1947,3.0,600000,8815 Corbin Avenue,"Northridge, CA",1413.0,2.0,1947
1551,4.0,450000,17113 Index Street,"Granada Hills, CA",1352.0,2.0,1551
546,2.0,1499000,1335 N New Hampshire Avenue,"Los Angeles, CA",2024.0,2.0,546
8112,5.0,1000000,101 CEDAR RIDGE Drive,"Lake Arrowhead, CA",4052.0,3.1,8112
5590,2.0,299000,81913 Calle Torbellino,"Indio, CA",,2.0,5590
1385,1.0,399990,5962 Lubec Street,"Bell Gardens, CA",709.0,1.0,1385
1563,3.0,499500,5040 N Jenifer Avenue,"Covina, CA",1589.0,2.0,1563
8053,4.0,923000,37778 Villa Balboa Dr.,"Temecula, CA",4318.0,3.0,8053
6986,,619900,45463 Tioga Street,"Temecula, CA",3107.0,3.0,6986
5041,4.0,1499000,721 Bernette Way,"Riverside, CA",5997.0,4.1,5041
5437,3.0,255000,2223 Sequoia Drive,"Hemet, CA",1612.0,2.0,5437
6481,4.0,479000,18552 Dallas,"Riverside, CA",1841.0,2.1,6481
9195,3.0,449000,537 W J Street,"Ontario, CA",1458.0,1.1,9195
8525,3.0,299500,8770 Redondo Avenue,"Hesperia, CA",2039.0,2.1,8525
3420,2.0,200000,116 Via Estrada,"Laguna Woods, CA",1040.0,2.0,3420
6828,,589000,82723 Monarchos Court,"Indio, CA",2231.0,2.0,6828
9446,3.0,491990,26679 Eureka Street,"Loma Linda, CA",1481.0,2.0,9446
3726,3.0,518000,29722 Silverado Canyon Road,"Silverado, CA",2200.0,3.0,3726
3036,2.0,949000,1433 N OCCIDENTAL,"Los Angeles, CA",840.0,1.0,3036
8831,3.0,339900,7716 Juniper Avenue,"Fontana, CA",1120.0,1.0,8831
5467,2.0,229000,136 S Franklin Street,"Hemet, CA",816.0,1.0,5467
9266,3.0,415000,5977 Farrelo Road,"Yucca Valley, CA",2156.0,2.0,9266
5138,4.0,1899000,76042 Via Chianti,"Indian Wells, CA",4315.0,4.1,5138
5692,3.0,293900,41941 Mayberry Avenue,"Hemet, CA",1818.0,2.0,5692
5279,5.0,1699000,31265 Sierra Bonita,"Temecula, CA",8491.0,4.1,5279
2280,2.0,649900,3731 California Avenue,"Long Beach, CA",951.0,1.0,2280
7932,3.0,895000,79604 Mission Drive E,"La Quinta, CA",2924.0,3.1,7932
10824,4.0,1075000,6172 Lisieux Terrace,"San Diego, CA",3093.0,2.1,10824
3236,4.0,1495000,29565 Monarch Drive,"San Juan Capistrano, CA",,3.0,3236
10214,4.0,709000,2371 Avenida La Paz,"Chino Hills, CA",1860.0,2.1,10214
3812,3.0,559000,10 Holly Hill Lane,"Laguna Hills, CA",1605.0,1.2,3812
2333,3.0,685000,348 Shrode Avenue,"Monrovia, CA",1029.0,1.0,2333
3978,3.0,675000,6683 SAN HOMERO Way,"Buena Park, CA",1711.0,2.0,3978
2749,3.0,897000,4812 Petaluma Avenue,"Lakewood, CA",2241.0,2.0,2749
309,4.0,645000,20005 Sasia Road,"Tehachapi, CA",4510.0,3.0,309
5667,2.0,274500,1346 S Bay Hill Road,"Banning, CA",1668.0,2.0,5667
8207,6.0,998000,1717 Wilderness Road,"Running Springs, CA",3796.0,5.1,8207
3407,,1895000,17452 Seabury Lane,"Huntington Beach, CA",3583.0,3.1,3407
3241,4.0,1800000,106 Spoke,"Irvine, CA",3105.0,4.1,3241
7773,5.0,799000,63455 Ruby Drive,"Desert Hot Springs, CA",4582.0,4.0,7773
6975,4.0,645000,19925 Krameria Avenue,"Riverside, CA",4157.0,4.1,6975
6133,3.0,419000,8420 Raintree Avenue,"Riverside, CA",2028.0,2.0,6133
2375,4.0,699000,29172 Bentley Way,"Canyon Country, CA",3039.0,3.0,2375
5835,,320000,19413 Sagebrush Trail,"Desert Hot Springs, CA",1829.0,2.1,5835
9417,3.0,455000,15866 Vienna Lane,"Fontana, CA",2323.0,2.1,9417
7915,3.0,949000,7 ALICANTE Circle,"Rancho Mirage, CA",3805.0,3.1,7915
9779,6.0,600000,12347 Macintosh Street,"Apple Valley, CA",4513.0,4.1,9779
6036,3.0,370000,5165 Carlingford Avenue,"Riverside, CA",1339.0,1.0,6036
6392,4.0,497000,4672 Brentwood Avenue,"Riverside, CA",2043.0,2.1,6392
10450,2.0,750000,1667 Sparrow Road,"Wrightwood, CA",1375.0,1.0,10450
11117,3.0,249000,2239 Black Canyon Road 175,"Ramona, CA",2720.0,2.1,11117
5036,3.0,995000,195 Via Olivera,"Palm Springs, CA",2213.0,3.1,5036
7024,5.0,649000,54670 River,"Idyllwild, CA",1200.0,3.0,7024
9303,,479900,860 Butte Avenue,"Big Bear, CA",1412.0,2.0,9303
3343,2.0,1565000,201 Calle Roca Vista,"San Clemente, CA",1200.0,2.0,3343
8465,4.0,229900,5171 Border Avenue,"Joshua Tree, CA",1980.0,2.0,8465
6711,4.0,599000,18465 Falling Water Way,"Riverside, CA",2218.0,3.0,6711
2917,3.0,949900,8805 S 3rd Avenue,"Inglewood, CA",3041.0,2.1,2917
4654,3.0,799999,4081 N Gayle Street,"Orange, CA",1828.0,2.0,4654
3035,3.0,919000,5045 INADALE Avenue,"Los Angeles, CA",,2.2,3035
7948,4.0,979000,73258 Bursera Way,"Palm Desert, CA",3982.0,4.0,7948
7176,3.0,649000,49305 Rio Arenoso,"La Quinta, CA",2566.0,3.0,7176
9837,4.0,549990,2603 E Wyandotte Court,"Ontario, CA",2543.0,3.1,9837
7795,3.0,819000,46188 Cypress Estates Court,"Palm Desert, CA",2936.0,3.1,7795
1804,,499000,145 E 77th Street,"Los Angeles, CA",1027.0,2.0,1804
5416,4.0,249000,3095 Hibiscus Pt,"Hemet, CA",2491.0,2.1,5416
1362,4.0,429000,3109 Sandstone Court,"Palmdale, CA",2287.0,3.0,1362
3883,3.0,649999,723 W Tribella Court,"Santa Ana, CA",1900.0,3.0,3883
5769,3.0,309000,2939 Peach Tree Street,"Hemet, CA",1767.0,2.0,5769
5449,3.0,255000,39231 Terwilliger Road,"Anza, CA",1536.0,2.0,5449
2328,3.0,645000,13523 Dalmatian Avenue,"La Mirada, CA",1576.0,2.1,2328
1647,3.0,490000,906 Vassar Street,"Pomona, CA",1681.0,2.0,1647
3917,4.0,629000,503 N Daisy Avenue,"Santa Ana, CA",1340.0,3.0,3917
5520,3.0,299000,39606 Rolling Hills Road,"Anza, CA",1668.0,2.0,5520
10077,5.0,678900,953 Nottingham Drive,"Redlands, CA",2642.0,4.0,10077
10414,5.0,799900,456 E 19th Street,"Upland, CA",3925.0,4.1,10414
6181,3.0,421000,41243 Rawling Court,"Indio, CA",2625.0,2.1,6181
7439,5.0,749000,960 Oliviamae Circle,"Corona, CA",3202.0,3.1,7439
4630,5.0,819000,326 E costera Court,"Placentia, CA",2318.0,4.0,4630
8006,5.0,899900,41537 Via Treviso,"Palm Desert, CA",3425.0,4.1,8006
11205,2.0,264999,1423 Graves Ave,"El Cajon, CA",745.0,1.0,11205
1342,5.0,419000,1829 Dawnridge Court,"Palmdale, CA",2587.0,3.0,1342
844,4.0,263900,37956 Melton Avenue,"Palmdale, CA",1150.0,4.0,844
11760,3.0,450000,3738 41st St,"San Diego, CA",930.0,2.0,11760
8897,4.0,364900,23599 Laurel,"Apple Valley, CA",2049.0,3.0,8897
2903,3.0,999999,4806 Commonwealth Avenue,"La Canada Flintridge, CA",1302.0,2.0,2903
366,2.0,1329500,2620 RUTHERFORD Drive,"Los Angeles, CA",1713.0,2.0,366
2856,4.0,899950,5362 Tendilla Avenue,"Woodland Hills, CA",2027.0,3.1,2856
9258,4.0,448000,3711 Big Canyon Court,"San Bernardino, CA",2223.0,3.0,9258
6728,4.0,589888,1245 Kraemer Drive,"Corona, CA",2363.0,3.0,6728
4448,3.0,750000,14151 Swan Street,"Westminster, CA",1209.0,3.0,4448
952,3.0,299000,251 Las Brisas Circle,"Pomona, CA",1344.0,2.0,952
11101,3.0,214000,15935 Spring Oaks Rd,"El Cajon, CA",1600.0,2.0,11101
190,3.0,338000,2321 Zermatt,"Pine Mountain Club, CA",2072.0,2.1,190
4854,5.0,934000,8 Santa Sophia,"Rancho Santa Margarita, CA",3275.0,3.0,4854
3699,3.0,490000,816 Lime Street,"Brea, CA",1538.0,2.0,3699
525,2.0,1980000,1225 Oaklawn Road,"Arcadia, CA",2595.0,2.0,525
57,3.0,238000,1822 Matterhorn Drive,"Pine Mountain Club, CA",1152.0,2.1,57
9685,4.0,564510,2774 E Murdock Lane,"Ontario, CA",2403.0,3.0,9685
102,3.0,250000,8315 Hemlock Court,"Bakersfield, CA",1608.0,2.1,102
6408,5.0,499900,30189 Goldenrain Drive,"Menifee, CA",4651.0,4.0,6408
11127,2.0,205000,1930 San Marcos Blvd,"San Marcos, CA",1344.0,2.0,11127
8366,3.0,249000,10712 Hesperia Road,"Hesperia, CA",1222.0,2.0,8366
8536,3.0,249800,13448 Mountain Drive,"Hesperia, CA",1512.0,2.0,8536
428,5.0,1395000,3904 S Sycamore Avenue,"Los Angeles, CA",3506.0,5.0,428
380,4.0,1400000,9151 DINSDALE Street,"Downey, CA",4329.0,5.0,380
6563,3.0,550000,81675 Rancho Santana Drive,"La Quinta, CA",2977.0,3.1,6563
